question,full_answer,final_answer,correct_answer
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: hat
Locations: trap, room, house, closet, room
Your Choice:",Closet,closet,closet
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: headphone
Locations: can, box, jar, playroom, basement
Your Choice:",playroom,playroom,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: heavy duty gloves
Locations: lobby, can, dumpster, can, room
Your Choice:",room,room,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: heavy master chef can
Locations: house, attic, corridor, can, house
Your Choice:",kitchen,None,corridor
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: helmet
Locations: room, family room, childs room, cellar, dumpster
Your Choice:",childs room,room,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: herring fillets
Locations: room, bedroom, can, basement, can
Your Choice:",can,can,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: honey dipper
Locations: bedroom, bar, cellar, trap, oven
Your Choice:",bar,bar,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: houseplant
Locations: house, lobby, living room, corridor, pantry room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: incontinence pads
Locations: oven, can, garage, room, dumpster
Your Choice:",room,room,garage
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: ink cartridge
Locations: oven, oven, dumpster, childs room, house
Your Choice:",house,house,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: instant camera
Locations: trap, television room, trap, family room, basement
Your Choice:",family room,family room,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: invitation card
Locations: box, cellar, family room, jar, lobby
Your Choice:",family room,family room,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: jar
Locations: jar, oven, freezer, closet, cellar
Your Choice:",cellar,cellar,closet
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: jenga
Locations: house, room, playroom, room, cellar
Your Choice:",playroom,playroom,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: jewelry box
Locations: attic, box, exercise room, freezer, can
Your Choice:",attic,attic,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: kettle
Locations: house, kitchen, corridor, home office, attic
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: keyboard
Locations: room, home office, can, can, family room
Your Choice:",home office,home office,home office
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: keychain
Locations: house, television room, living room, garage, exercise room
Your Choice:",garage,garage,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: knife
Locations: oven, kitchen, bar, can, dumpster
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: knife block
Locations: basement, oven, bedroom, cellar, family room
Your Choice:",kitchen,None,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: labeling tape
Locations: cellar, oven, can, family room, bedroom
Your Choice:",cellar,cellar,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: ladle
Locations: jar, kitchen, garage, home office, dining room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lamp
Locations: bedroom, basement, attic, cellar, bar
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lantern
Locations: jar, house, house, bathroom, can
Your Choice:",house,house,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: laptop
Locations: bedroom, jar, attic, jar, trap
Your Choice:",bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: laptop cover
Locations: oven, childs room, cellar, dumpster, box
Your Choice:",childs room,childs room,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: laptop stand
Locations: trap, childs room, trap, freezer, trap
Your Choice:",childs room,childs room,childs room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: large marker
Locations: trap, bar, box, dining room, can
Your Choice:",dining room,dining room,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: laundry box
Locations: box, home office, house, jar, house
Your Choice:",home office,home office,home office
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: laundryhamper
Locations: exercise room, bedroom, attic, kitchen, garage
Your Choice:",Bedroom,bedroom,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: laxative
Locations: box, box, dining room, can, trap
Your Choice:",can,can,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lego duplo
Locations: can, house, bar, cellar, dining room
Your Choice:",house,house,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lemon
Locations: bar, room, exercise room, bar, family room
Your Choice:",bar,bar,exercise room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: letter holder
Locations: oven, storage room, cellar, box, basement
Your Choice:",storage room,storage room,storage room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lettuce
Locations: lobby, oven, can, basement, kitchen
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: light bulb
Locations: basement, trap, can, bedroom, freezer
Your Choice:",basement,basement,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lightswitch
Locations: dining room, living room, home office, garage, family room
Your Choice:",family room,family room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lime squeezer
Locations: trap, storage room, jar, attic, oven
Your Choice:",kitchen,None,storage room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lipstick
Locations: home office, trap, attic, bar, house
Your Choice:",bar,bar,home office
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lunch bag
Locations: oven, storage room, jar, bar, bar
Your Choice:",storage room,storage room,storage room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: lunch box
Locations: dining room, cellar, can, basement, jar
Your Choice:",dining room,dining room,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: magnifying glass
Locations: family room, utility room, room, room, room
Your Choice:",family room,family room,utility room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mascara
Locations: bar, dumpster, room, trap, lobby
Your Choice:",room,room,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: master chef can
Locations: television room, attic, room, attic, freezer
Your Choice:",freezer,freezer,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: measuring tape
Locations: cellar, jar, playroom, basement, trap
Your Choice:",basement,basement,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: medicine
Locations: home office, family room, jar, dumpster, trap
Your Choice:",home office,home office,home office
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: microwave
Locations: kitchen, bedroom, family room, oven, exercise room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: milk fror
Locations: can, family room, dumpster, freezer, kitchen
Your Choice:",freezer,freezer,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mini soccer ball
Locations: jar, box, garage, dumpster, basement
Your Choice:",Garage,garage,garage
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mirror
Locations: oven, basement, family room, cellar, living room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: morboard
Locations: closet, attic, house, family room, oven
Your Choice:",attic,attic,closet
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mouse
Locations: living room, room, jar, freezer, jar
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mouse pad
Locations: trap, living room, basement, family room, trap
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: movie dvd
Locations: playroom, oven, oven, jar, bar
Your Choice:",playroom,playroom,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mug
Locations: house, room, basement, kitchen, cellar
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: multiport hub
Locations: room, corridor, house, dumpster, dumpster
Your Choice:",room,room,corridor
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: mustard bottle
Locations: lobby, bar, oven, bar, cellar
Your Choice:",bar,bar,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: neck rest
Locations: oven, can, house, box, living room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: newspaper
Locations: basement, home office, living room, box, dining room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: nine hole peg test
Locations: box, bedroom, dumpster, family room, bar
Your Choice:",box,box,bedroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: nintendo switch
Locations: room, television room, jar, house, trap
Your Choice:",television room,room,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: orange
Locations: pantry room, room, oven, family room, can
Your Choice:",pantry room,pantry room,pantry room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: ottoman
Locations: bedroom, exercise room, childs room, bar, living room
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: padlock
Locations: lobby, jar, cellar, bar, cellar
Your Choice:",cellar,cellar,lobby
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: paint bottle set
Locations: room, freezer, basement, playroom, jar
Your Choice:",basement,basement,playroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: paint maker
Locations: basement, utility room, family room, cellar, basement
Your Choice:",basement,basement,utility room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: painting
Locations: closet, living room, bar, exercise room, dumpster
Your Choice:",living room,living room,living room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: pan
Locations: room, kitchen, house, jar, room
Your Choice:",kitchen,kitchen,kitchen
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: paper bag
Locations: box, oven, family room, house, garage
Your Choice:",garage,garage,garage
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: papertowelroll
Locations: pantry room, closet, jar, bathroom, utility room
Your Choice:",kitchen,None,bathroom
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: parchment sheet
Locations: room, oven, attic, dining room, freezer
Your Choice:",dining room,room,dining room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: peach
Locations: room, trap, television room, jar, family room
Your Choice:",jar,jar,television room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: pear
Locations: house, oven, family room, utility room, oven
Your Choice:",kitchen,None,utility room
"Here are a few examples:
Object: Teddy bear
Location: childs room
Object: Teddy bear
Location: childs room
Object: nightstand
Location: bedroom
Object: Toaster
Location: kitchen
Object: Treadmill
Location: exercise room
Object: Alarm clock
Location: bedroom
Object: Toys
Location: playroom
Object: Toaster
Location: kitchen

Object: peg and hammer toy
Locations: playroom, freezer, freezer, jar, can
Your Choice:",playroom,playroom,playroom
