object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
toy fishing,"['playroom', 'bedroom', 'living room', 'garage', 'backyard']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
toy food,"['playroom', 'toy kitchen', 'play area', 'living room', 'kitchen']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.17647058823529413
toy furniture set,"['playroom', ""child's bedroom"", 'living room', 'nursery', 'attic', 'basement', 'garage']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy instrument,"['playroom', ""child's bedroom"", 'living room', 'family room', 'closet', 'storage room']",1.0,1.0,0.8333333333333333,0.7555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy kitchen set,"['playroom', ""child's bedroom"", 'living room', 'nursery', 'play area', 'basement play space']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy tool kit,"['playroom', ""child's bedroom"", 'living room', 'garage', 'closet']",1.0,1.0,0.8333333333333333,0.6041666666666666,0.058823529411764705,0.11764705882352941,0.23529411764705882
toy vehicle,"['playroom', 'bedroom', 'living room', 'hallway', 'backyard']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
tray,"['kitchen', 'dining room', 'living room', 'coffee table', 'side table', 'outdoor patio or deck']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
tumbler,"['kitchen', 'dining table', 'cupboard', 'refrigerator', 'living room']",1.0,1.0,1.0,0.5,0.058823529411764705,0.058823529411764705,0.11764705882352941
tv,"['living room', 'bedroom', 'family room', 'den', 'home theater']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.6666666666666666,0.6666666666666666
tvstand,"['living room', 'bedroom', 'family room', 'home office', 'basement', 'guest room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
umbrella,"['entryway', 'closet', 'porch', 'garage', 'bedroom']",0.5,0.0,0.5,0.3333333333333333,0.0,0.058823529411764705,0.17647058823529413
usb drive,"['home office', 'desk', 'computer table', 'bedroom nightstand', 'living room coffee table', 'bookshelf', 'storage closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
utensil holder,"['kitchen countertop', 'kitchen drawer', 'dining table', 'pantry', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vacuumcleaner,"['basement', 'garage', 'closet', 'laundry room', 'storage room', 'hallway', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vase,"['living room', 'dining room', 'bedroom', 'hallway', 'entryway']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
video game,"['living room', 'bedroom', 'home office', 'playroom', 'basement']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
vinyl tape,"['garage', 'workshop', 'storage closet', 'toolbox', 'basement', 'attic', 'laundry room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
virtual reality viewer,"['living room', 'bedroom', 'home office', 'playroom', 'basement']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
wardrobe,"['bedroom', 'closet', 'hallway', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
washcloth,"['bathroom', 'laundry room', 'kitchen', 'bedroom']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
waste basket,"['kitchen', 'bathroom', 'bedroom', 'office/study', 'living room']",1.0,1.0,1.0,0.75,0.058823529411764705,0.17647058823529413,0.23529411764705882
watch,"['nightstand', 'dresser', 'closet', 'bathroom counter', 'kitchen counter']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
water bottle,"['kitchen', 'refrigerator', 'dining table', 'bedroom nightstand', 'gym or home office', 'living room coffee table']",1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
wateringcan,"['garden', 'shed', 'greenhouse', 'kitchen', 'balcony', 'patio', 'laundry room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
weight loss guide,"['bookshelf', 'nightstand', 'home office', 'kitchen counter', 'coffee table']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
whale whistle,"['beach house', ""child's bedroom"", 'toy box', 'closet', 'garage', 'attic']",0.25,0.0,0.0,0.325,0.0,0.0,0.11764705882352941
window,"['living room', 'bedroom', 'kitchen', 'bathroom', 'hallway', 'dining room']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
wine glass,"['dining room', 'kitchen', 'living room', 'cupboard', 'pantry', 'wine cellar']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
winebottle,"['kitchen', 'dining room', 'pantry', 'wine cellar', 'living room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
wipe warmer,"['nursery', 'bathroom', 'kitchen']",0.5,0.0,0.25,0.25,0.0,0.11764705882352941,0.11764705882352941
wireless accessory,"['living room', 'bedroom', 'home office', 'kitchen', 'entryway/hallway']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
xylitol sweetener,"['kitchen counter', 'pantry', 'cupboard', 'dining table', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
